40.84505,-3.10968,muela,La Muela
37.7654779,-3.65250,pegalajar,Pegalajar
42.016249,0.744757,ager,Àger
42.517730,0.489270,castejon,Castejón de Sos
40.2229680,-6.5943186,gata,Gata
38.253986,-2.658553,yelmo,Yelmo
43.1403548,-4.6512845,potes,Potes
42.3469173,-0.7277510,riglos,Riglos
41.395639,-4.428291,vallelado,Vallelado
38.790703,-5.160291,zarza,Zarzacapilla
